"","suppdem","age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","single","married","num_children","children_3plus","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","district_status","property_status","collapsed_educ","relative_income"
"1189","Y",43,0,1,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.815798889,0.263438889,2,2,"4",1.604024176
"1190","N",20,1,1,"M","W",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.6057,0.06384,2,2,"2",1.099192662
"1191","N",65,1,0,"F","W",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.275278889,0.140418889,1,2,"2",0.349616393
"1192","N",36,1,0,"U","H",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.35761,0.077238889,2,0,"2",1.97783286
"1193","N",23,1,1,"M","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531038889,0.082968889,3,1,"2",2.460264771
"1194","Y",65,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0.51985,0.046968889,1,2,"2",0.508467082
"1195","N",45,1,1,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.44816,0.089078889,2,2,"4",2.111590175
"1196","N",44,1,1,"M","A",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.64459,0.03692,3,2,"4",1.707793617
"1197","Y",60,1,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.51985,0.046968889,2,2,"2",1.101124933
"1198","Y",59,1,0,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.555908889,0.308188889,2,2,"2",3.802896674
"1199","Y",65,0,1,"F","W",0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.552138889,0.301078889,2,2,"2",1.028177625
"1200","Y",83,1,1,"F","W",0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0.35687,0.128698889,3,2,"2",0.59095633
"1201","N",84,0,0,"F","W",0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.422938889,0.182318889,1,2,"2",0.351807751
"1202","Y",79,0,1,"F","W",0,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.761,0.45616,2,2,"2",0.809847749
"1203","N",57,0,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.38493,0.20287,2,2,"2",1.396995276
"1204","Y",70,0,0,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0.496208889,0.15025,2,2,"2",0.759279687
"1205","Y",55,1,1,"F","W",0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.60197,0.07284,1,2,"2",1.637251637
"1206","N",63,1,0,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.476258889,0.324768889,1,2,"1",2.350474859
"1207","N",60,0,1,"F","W",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.369378889,0.195198889,2,2,"2",1.871374212
"1208","N",42,0,1,"M","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.385778889,0.243258889,2,2,"2",1.304979684
"1209","N",61,1,0,"M","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.49424,0.03796,3,1,"2",1.211302383
"1210","N",84,0,1,"M","W",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0.46966,0.1623,1,2,"2",0.255637725
"1211","N",55,0,0,"M","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.543398889,0.14065,2,2,"2",1.778589626
"1212","N",63,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.293588889,0.07828,3,2,"2",1.434768101
"1213","N",42,0,1,"F","W",0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.485648889,0.359458889,2,2,"2",1.708968922
"1214","Y",67,0,0,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0.51661,0.16278,2,2,"2",0.549036495
"1215","N",21,0,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.303438889,0.174128889,1,2,"2",1.484073548
"1216","N",68,1,0,"F","W",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.73237,0.02671,2,2,"2",0.757994796
"1217","Y",70,0,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0.639658889,0.18278,2,2,"1",0.907294944
"1218","N",57,1,1,"F","B",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.45567,0.20775,2,2,"1",1.139959512
"1219","N",35,0,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.37374,0.315448889,1,2,"2",1.140299012
"1220","N",78,1,0,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.319698889,0.047718889,2,2,"2",0.986935648
"1221","Y",62,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0.34548,0.178948889,1,2,"2",1.47281039
"1222","N",26,0,1,"F","H",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.443628889,0.29385,2,2,"2",1.643535427
"1223","Y",90,0,1,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.656878889,0.483328889,2,2,"2",0.875
"1224","N",69,0,1,"M","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0.310648889,0.10698,2,2,"2",0.744238567
"1225","N",72,0,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.46249,0.219188889,1,2,"2",0.545645331
"1226","N",24,1,0,"M","W",0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.53183,0.3206,2,2,"2",1.033466731
"1227","N",21,1,0,"F","W",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.73237,0.02671,2,2,"1",1.500455495
"1228","N",61,1,0,"F","W",0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.476628889,0.37325,1,2,"2",0.604398159
"1229","N",33,1,1,"M","W",0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.50023,0.16524,1,2,"2",1.755081243
"1230","N",33,1,1,"M","W",0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0.6057,0.06384,3,2,"1",1.045553323
"1231","N",67,1,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284758889,0.127408889,1,2,"1",1.103241323
"1232","Y",38,1,0,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44931,0.18959,2,0,"2",1.26351966
"1233","N",61,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.571148889,0.02816,1,2,"1",1.331685231
"1234","N",45,1,0,"U","H",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.367018889,0.126568889,2,2,"2",0.799797125
"1235","N",44,1,1,"M","W",0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0.56234,0.03617,2,2,"4",1.368337738
"1236","N",48,0,1,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.41247,0.10948,1,2,"2",1.601522607
"1237","N",28,0,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.430588889,0.086068889,2,2,"1",1.023112102
"1238","N",68,0,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.57632,0.12251,2,2,"2",0.987693868
"1239","N",43,0,0,"M","W",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.394,0.14003,2,2,"2",0.882581985
"1240","Y",69,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.536298889,0.040978889,2,2,"2",0.811243395
"1241","N",57,0,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.61411,0.34972,2,2,"2",4.049303609
"1242","N",29,1,1,"F","W",0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.54269,0.1112,1,1,"2",0.935076365
"1243","Y",77,1,0,"M","W",0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.284758889,0.127408889,2,2,"2",0.411043365
"1244","Y",52,0,1,"M","W",0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.577888889,0.48068,1,2,"1",1.446148196
"1245","N",69,0,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0.45975,0.068488889,2,2,"2",0.75766108
"1246","N",91,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0.449938889,0.12498,2,2,"2",0.269078406
"1247","Y",61,0,1,"F","B",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.47022,0.135818889,2,2,"2",1.500678879
"1248","N",68,1,1,"F","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.32447,0.09237,2,2,"2",0.928293691
"1249","Y",40,0,0,"M","W",0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.375338889,0.15852,2,2,"2",1.334972029
"1250","Y",71,0,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0.36048,0.22893,2,2,"2",0.647749072
"1251","N",39,1,0,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39773,0.18227,2,2,"2",1.144880653
"1252","N",46,1,1,"M","W",0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.63582,0.06778,2,2,"4",2.540177135
"1253","N",55,1,0,"M","W",0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0.54757,0.24308,2,2,"1",1.957317843
"1254","N",54,0,0,"M","W",0,1,4,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0.459938889,0.154818889,1,2,"2",1.131001131
"1255","N",71,1,0,"M","W",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.35761,0.077238889,2,2,"4",0.805288058
"1256","Y",65,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0.64673,0.016878889,2,2,"1",0.860055213
"1257","N",42,1,0,"F","H",0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.35761,0.077238889,2,2,"2",0.859163307
"1258","Y",49,0,1,"F","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.715428889,0.354938889,2,1,"2",0.509121765
"1259","N",42,0,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.65532,0.103268889,1,2,"2",1.344980392
"1260","N",29,0,0,"M","B",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.51661,0.16278,3,2,"1",1.214562905
"1261","N",71,0,1,"F","W",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41743,0.26793,2,2,"2",1.256744166
"1262","Y",72,1,0,"F","W",0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.36641,0.108878889,2,2,"1",1.197503795
"1263","Y",40,1,0,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5452,0.18321,2,2,"4",0.991673094
"1264","N",77,1,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0.531038889,0.082968889,2,2,"2",0.616063498
"1265","Y",78,0,0,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.3283,0.073488889,2,2,"1",0.974670597
"1266","N",64,0,1,"F","W",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.40423,0.1239,2,1,"1",1.420691961
"1267","Y",77,0,1,"F","W",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.338958889,0.117318889,2,2,"2",0.52765606
"1268","N",83,0,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.528308889,0.35661,1,2,"2",0.334808083
"1269","N",60,1,1,"M","W",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.5717,0.02542,1,2,"4",3.865630678
"1270","Y",68,1,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0.63582,0.06778,2,2,"1",0.566234084
"1271","N",35,1,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.386018889,0.07281,2,2,"1",1.372437237
"1272","N",55,1,0,"M","W",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.29574,0.12156,2,1,"2",1.624679843
"1273","N",51,1,1,"F","B",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531008889,0.32431,2,2,"2",1.050444964
"1274","N",92,1,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36016,0.101488889,2,2,"2",0.297469649
"1275","Y",51,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57969,0.43775,1,1,"2",2.488855869
"1276","Y",46,1,0,"F","W",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.4708,0.03992,2,2,"4",1.213199612
"1277","N",63,0,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.59359,0.289008889,2,2,"1",1.106386671
"1278","N",67,0,1,"M","W",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.5247,0.116108889,2,2,"1",1.674056646
"1279","N",80,0,1,"M","W",0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.46966,0.1623,2,2,"2",0.710904303
"1280","Y",64,0,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.530658889,0.22852,2,2,"2",1.298831052
"1281","N",50,1,1,"F","W",0,1,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.457628889,0.114908889,2,2,"1",0.905582796
"1282","N",22,1,1,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0.56724,0.044218889,3,2,"1",2.432182641
"1283","N",60,1,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0.333778889,0.15312,3,2,"1",1.305626563
"1284","N",76,0,1,"F","W",0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.41768,0.176658889,1,2,"2",1.2
"1285","Y",57,0,1,"U","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47022,0.135818889,2,1,"2",1.497607481
"1286","Y",55,1,0,"M","W",0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.29574,0.12156,2,2,"2",1.904608183
"1287","N",82,0,0,"F","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.7085,0.25424,1,2,"2",1.537733617
"1288","N",42,1,1,"M","H",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0.21511,0.06875,2,2,"1",1.40637405
"1289","Y",76,1,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.64673,0.016878889,2,2,"2",0.455190511
"1290","N",64,0,1,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.504338889,0.17368,1,2,"2",1.464326748
"1291","Y",55,1,1,"M","B",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.430508889,0.116348889,2,2,"2",1.091671134
"1292","Y",71,1,1,"F","H",0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.5078,0.087108889,3,2,"2",1.831608327
"1293","N",52,1,1,"U","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346898889,0.13321,1,0,"2",1.301290797
"1294","N",39,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.496528889,0.19337,2,2,"2",1.643521938
"1295","N",36,1,0,"M","W",0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.351638889,0.09367,1,2,"4",1.245695025
"1296","N",55,1,1,"M","A",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48772,0.074988889,3,2,"2",0.273579099
"1297","N",49,0,0,"F","B",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0.612918889,0.36147,2,2,"4",0.865800866
"1298","Y",46,0,1,"M","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552138889,0.301078889,3,2,"2",1.178596684
"1299","N",81,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0.33174,0.10464,2,2,"1",2.349454204
"1300","N",58,1,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.44437,0.10975,3,2,"2",0.682505119
"1301","N",79,1,0,"F","W",0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0.452208889,0.052178889,2,2,"1",0.610617562
"1302","N",66,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.61469,0.02746,3,2,"1",0.394675747
"1303","N",71,0,1,"M","W",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.59621,0.083348889,2,2,"4",1.017014376
"1304","N",75,0,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32604,0.14061,2,2,"2",0.758297345
"1305","Y",44,1,0,"F","H",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.49424,0.03796,3,2,"2",1.580953358
"1306","Y",24,1,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464898889,0.06127,1,0,"1",1.51263455
"1307","N",71,1,1,"F","W",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.536298889,0.040978889,2,2,"1",1.022140891
"1308","N",71,0,0,"F","W",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0.53174,0.318138889,2,2,"1",0.814015873
"1309","Y",26,0,0,"M","W",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.543398889,0.14065,2,2,"2",0.710296514
"1310","Y",25,1,0,"F","W",0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0.555648889,0.05428,2,2,"2",2.392290505
"1311","Y",25,1,0,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.671288889,0.0298,2,2,"1",1.884120858
"1312","N",60,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.47335,0.11623,1,2,"2",1.074770294
"1313","Y",84,1,0,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.35761,0.077238889,2,2,"2",1.530136739
"1314","N",64,1,1,"F","W",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.45968,0.177718889,2,2,"2",1.380021282
"1315","Y",50,0,1,"M","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6256,0.180138889,1,2,"2",1.446777073
"1316","N",63,0,0,"F","W",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0.41999,0.287068889,1,2,"4",2.531706035
"1317","N",54,0,0,"M","W",0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0.481148889,0.223918889,1,2,"1",1.283018868
"1318","Y",35,0,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63349,0.424958889,1,1,"2",2.435276037
